,user,profile
1398,ThomasDietz_MdB,Deutscher Bundestag  ⚒Für unser Erzgebirge im Bundestag⚒ AfD
1399,DeborahDuering,"// Sprecherin für Entwicklungspolitik
// Mitglied im Finanzausschuss 
// Bündnis 90/Die Grünen im Bundestag
// Friedens- und Konfliktforscherin"
1400,Leckert_,MdB | Feuerwehrmann | 3. Bürgermeister | Gemeinderat | Kreisrat | Heraldiker | Betriebswirt | DKKV | Vor der Lage | Twittert zu Bevölkerungsschutz
1401,sonjaeichwede,SPD Bundestagsabgeordnete für Brandenburg an der Havel – Potsdam-Mittelmark I – Havelland III – Teltow-Fläming I (Wahlkreis 60) und Rechtspolitische Sprecherin
1402,HERavensburg,Bundestagsabgeordnete für den Wahlkreis Ravensburg @spdbt • Kreisvorsitzende des SPD Kreisverbands Ravensburg • Stadträtin in Ravensburg
1403,robert_farle,Bis zum 06. Juni 2021 Parlamentarischer Geschäftsführer der AfD-Fraktion Sachsen-Anhalt | Bundestagsabgeordneter für den Wahlkreis Mansfeld
1404,fiedelseb,offizieller Account des SPD-Bundestagsabgeordneten für den Wahlkreis Mülheim-Essen I - hier persönliche Meinung
1405,funke_fabian,MdB für Sächsische Schweiz-Osterzgebirge | Mitglied im Europaausschuss & im Ausschuss für Menschenrechte und humanitäre Hilfe | @spdde
1406,max_fksr,MdB für Augsburg und Nordschwaben 💛🗽Digitalpolitischer Sprecher @fdpbt 💪 Landesvorstand @fdpbay
1407,schahinag,"Fight racism! Fight sexism!
Grüne Bundestagsabgeordnete @gruenebundestag für den Kreis Minden-Lübbecke (NRW)"
1408,GansGruen,"Mitglied des Bundestages @gruenebundestag
GRÜN  | POLITIK   | 
trans* 🏳️‍⚧️🏳️‍⚧️🏳️‍⚧️ queer🌈🌈🌈 sie/ihr"
1409,AG_AfD,Vorstehender der Bundestagsfraktion der Alternative für Deutschland. @AfD | Support
1410,GeisslerJonas,JU Bezirksvorsitzender | Stadtrat | Kreisrat | #Kronach
1411,JN_Gesenhues,"Papa • MdB • Umweltpolitischer Sprecher @gruenebundestag • Wahlkreis Steinfurt III • Vorsitzender Grüne Westfalen • Umwelt- und Ressourcenökonomik, Dr.phil."
1412,FabianGramling,🇩🇪 Bundestagsabgeordneter @cdu 🗂🦸 #Versorgungssicherheit 🔋 #Kreislauf ♻️ #Innovation 🚀 & Games 🎮 @vfb ⚪️🔴 Impressum 👇
1413,inge_graessle,Directly elected Member of the German Bundestag Backnang/Schwäbisch Gmünd - former Member of @EuroParl - former Chair of the @EP_BudgControl
1414,S_Gruetzmacher,"Mitglied des Bundestages @gruenenrw
Themen: Finanzen/Geldwäsche/Digitalisierung/Dig. Zivilgesellschaft/ ESF+/Soziales Europa
@sabinegruetzmacher@gruene.social"
1415,goerke_c,"Mitglied des Bundestages @linksfraktion, WK 64 Lausitz, Finanzminister a.D., Finanzpolitik für die Millionen statt die Millionäre"
1416,SerapGueler,MdB & Mitglied des Verteidigungsausschusses. Stellv. Mitglied im Innenausschuss/ Bundesvorstandsmitglied CDU/ stellv. Vorsitzende der CDU Köln
1417,FHeiligenstadt,"MdB seit 10/2021 im Wahlkreis 52 Goslar-Northeim-Osterode, von 2003 bis 2021 MdL in Nds., SPD Fraktion, von 2013 bis 2017 Kultusministerin in Nds."
1418,linda_lobster,"grüne MdB aus Hamburg-Altona für Gesundheit 🩺, Verbraucher*innenschutz 🛒, Gleichstellung. Plus: Langstreckenläuferin🏃🏻‍♀️, Hummer-Sammlerin 🦞, Mutter 👩‍👧"
1419,KathrinAnna,Grünes Mitglied des Bundestages. Klimapolitikerin + Aktivistin für #Klimagerechtigkeit & das Ende des fossilen Zeitalters #ClimateJustice #EndFossilFuels / She
1420,SusanneHennig,Hier twittern die Bundestagsabgeordnete Susanne Hennig-Wellsow (SHW) @DieLinke @Linksfraktion & ihre Büros (SB) | WK Erfurt-Grammetal-Weimar | @die_linke_th
1421,JasminaHostert,Bundestagsabgeordnete Wahlkreis Böblingen | Stellv. Landesvorsitzende der @spdbawue | Regionalrätin
1422,verenahubertz,Für Trier und Trier-Saarburg im Bundestag | Stellvertretende Fraktionsvorsitzende @spdbt | Gründerin @1KitchenStories | @Rote_Teufel
1423,avjurisch,"MdB für die @fdp aus dem Kreis Konstanz | Einwanderung 🤝, Europa 🇪🇺, Schweiz 🇨🇭 und UA Afghanistan 🇦🇫 | Hier twittern ich und mein Team (TJ) 💬"
1424,LamyaKaddor,"MdB 🌻, Innenpolitische Sprecherin @gruenebundestag, Außenpolitik Nahost, Islamwissenschaftlerin @unidue, Lehrerin @landfermannD, Mit-Gründerin @LIB_eV"
1425,Macit_SPD,🏛 Bundestagsabgeordneter 🔴 Sozialdemokrat 📌 Wahlkreis Ludwigsburg 👨‍⚖️ Rechtsausschuss 🇩🇪🇹🇷 Sprecher in der Dt./Türk. PG
1426,CarlosKasperMdB,Bundestagsabgeordneter der SPD für das Chemnitzer Umland 🏛️ • Zollbeamter 👮‍♂️ • Rennrodler ⛷️ • #TeamCat 🐱
1427,annakassautzki,(she/her) SPD. MdB. Mecklenburg-Vorpommern. stellv. Vors. Digitalausschuss. Feministin. Europäerin. Greifswalderin. Dorfkind. Im Internet zuhause.
1428,MalteKaufmann,Mitglied des Deutschen Bundestages | Unternehmer | Dipl.-Volkswirt | Vorstand AfD HD | Obmann der AfD-Fraktion im Wirtschaftsausschuss
1429,MiKellner,"MdB für Uckermark, Barnim und Brandenburg und parl. Sts im BMWK und Mittelstandsbeauftragter der Bundesregierung, der hier in eigener Sache tweetet."
1430,Bina_Khan_,Abgeordnete @gruenebundestag 🌻 • Ausschuss für Inneres & Heimat • Ausschuss für Digitales •                    @MisbahKhan@gruene.social
1431,helmut_kleebank,"SPD, Mitglied des Dt. Bundestages, stv. Vors. der SPD Spandau,  Krankenpfleger, Mathem. u Phys., Lehrer, Schulleiter, ehem. Bezirksbürgermeister Spandau"
1432,Ottilie_Klein,I 🧡 Mitte | Bundestagsabgeordnete für Berlin-Mitte | 🤝Arbeit & Soziales/🇪🇺 Europa | Mitgliederbeauftragte @cduberlin | #stolzeChristdemokratin | #ilovemitte
1433,AnniKlose,Bundestagsabgeordnete der #SPD aus Berlin #Mitte. Zuständige Berichterstatterin für das #Bürgergeld (Abschaffung Hartz IV) im Ausschuss für #Arbeit & #Soziales.
1434,laura_kraft_,"🏛 Bundestagsabgeordnete für Siegen-Wittgenstein🌻 Obfrau im Ausschuss für #Bildung, #Forschung und Technikfolgenabschätzung @gruenebundestag"
1435,akk,Saarländerin. Eine von über 400.000 CDU-Mitgliedern.
1436,krusehamburg,"Energiepolitik & Häfen @fdpbt 💛 
             @fdphh ⚓ Bundesvorstand @fdp 🗽"
1437,PhiKraemer,Mitglied des Bundestages für Südhessen @gruenebundestag | Stv. Vorsitzender Sportausschuss | Verteidigungsausschuss | Enquete-Kommission Afghanistan
1438,MartinKroeber,"Ihr direkt gewählter Bundestagsabgeordneter für Magdeburg, Schönebeck (Elbe), Barby, Calbe (Saale) und Bördeland | SPD | Gewerkschafter | es twittert: Mein Büro"
1439,TKuban96,Sturmfest.Erdverwachsen.Niedersachse. Fußballer aus Leidenschaft. Politiker mit Herzblut als CDU-Bundestagsabgeordneter
1440,AnneKoenig_,Westmünsterländerin / MdB / WK Borken II / CDU/CSU-Bundestagsfraktion
1441,Ricarda_Lang,Bundesvorsitzende von @die_Gruenen. Abgeordnete im Deutschen Bundestag.
1442,ThorstenLieb,"Mitglied des Deutschen Bundestages MdB FDP @fdpbt
Rechts- und Haushaltsausschuss
Kreisvorsitzender @fdpffm
Stv. Landesvorsitzender @fdphessen
Rechtsanwalt"
1443,anja_liebert,Grüne Ideen
1444,EsraLimbacher,Zu Hause im ❤️ Europas 🇪🇺 Saarland | Direkt gewählter Bundestagsabgeordneter Wahlkreis 299 | Mittelstandsbeauftragter SPD Bundestagsfraktion
1445,Helge_Limburg,MdB für Hameln-Pyrmont-Holzminden | Rechtspolitischer Sprecher bei @GrueneBundestag Politicial Sponsor #MohammadMehdiKarami + #AndreiPaheryla
1446,LFLindemann,MdB || @fdpbt || Generalsekretär @fdp_berlin || Rechtsanwalt || OTL d.R.|| Jäger || Europäer 🇪🇺 🇬🇧 🇺🇸🇮🇱Es twittern Lars F. Lindemann und sein Büro (BT)
1447,denise_loop,"Abgeordnete Bündnis 90/Die Grünen || Obfrau im Ausschuss für Familie, Senior*innen, Frauen und Jugend || Mitglied Unteraussschuss Bürgerschafliches Engagement"
1448,max_lucks,Grüner Bundestagsabgeordneter aus Bochum | Menschenrechte | Außenpolitik | Parliamentary Assembly @coe
1449,HolgerMannLE,"Bundestagsabgeordneter @SPDde, Vorsitz @SPDLeipzig, 
Bildung, Forschung, Digitales 
Family Guy, Hobbykicker, Gesellschaftsspieler 
#InLeipzigzuHause"
1450,El_KaWeh_,Rechtsanwalt öffentlicher Sektor | SPD Bezirksvorsitzender Hessen Süd | stellv. Landesvorsitzender Hessen SPD | Bundestagsabgeordneter WK 183 Frankfurt a.M.
1451,ParsaMarvi,#SPD Bundestagsabgeordneter für #Karlsruhe. Stellvertretender Vorsitzender SPD Baden-Württemberg. #zukunftvonhier
1452,f_mascheck,"Dies ist der offizielle Account von Franziska Mascheck, Bundestagsabgeordnete der SPD-Fraktion. https://t.co/owToH0l7V0…"
1453,VMayer_Lay,Bundestagsabgeordneter - Kommunalpolitiker - Rechtsanwalt & Mediator
1454,Mehli,"Mitglied des Deutschen Bundestags (SPD, Energie-Ausschuss). Volkswirt. Und Doktorand (Waffenhandel/Konflikte) an der LMU in München. @mehltretter@sueden.social"
1455,AnikoMerten,"Mitglied des 20. Deutschen Bundestages, WK 50, Braunschweig, Kulturpolitische Sprecherin @fdpbt #immerweiterfunkeln #immerblaugelb"
1456,_FriedrichMerz,Vorsitzender der @CDU Deutschlands. Fraktionsvorsitzender der @CDUCSUBT. Hier twittern Friedrich Merz (FM) und sein Team (tm)
1457,mesarosch,"Bundestagsabgeordneter für Zollernalb-Sigmaringen, SPD. Inaktiv auf Twitter seit Elon Musk Journalistinnen + Journalisten sperrt. Bitte andere Kanäle verwenden."
1458,borismijatovic,🏛 Bundestagsabgeordneter (MdB) für den Wahlkreis Kassel 📍| 💬 Sprecher für Menschenrechte und humanitäre Hilfe bei @GrueneBundestag 🌻
1459,MMoosdorf,"Musiker, Konzerte in über 65 Ländern, mehr als 120 CD's, 5x ECHO-Klassik, Gastprofessor, Juror, Publizist, Berater, MdB, Auswärtiger- und EU-Ausschuss"
1460,maxmordhorst,mitglied im deutschen @bundestag 🗽• mitglied im finanzausschuss 💶 und im digitalausschuss🤳 • landesvorstand @fdp_sh ⚓️
1461,FlorianMM,CDU-Bundestagsabgeordneter (MdB) für Olpe/Märkischer Kreis I @cducsubt @cdu
1462,RegBerlin,Offizieller Kanal des Regierenden Bürgermeisters von Berlin - Senatskanzlei. Hier twittert das Social-Media-Team im Roten Rathaus.
1463,SaschaMuller,"MdB für BÜNDNIS 90/DIE GRÜNEN, WK Nürnberg-Süd/Schwabach. Obmann im Finanzausschuss des Deutschen Bundestages. Co-Sprecher der bayerischen Landesgruppe."
1464,Mi_Muentefering,"Mitglied des Bundestages, Wahlkreis Herne-Bochum II, Staatsministerin a.D. Vorsitzende UA AKBP"
1465,SaraNanni,"🌻 MdB, Sicherheitspolitische Sprecherin B90/Grüne Bundestag // Friedens- & Konfliktforschung M.A.🕊🛡️ 🇺🇳 //🌍🚲👨‍👩‍👧🇪🇺 👩🏻‍💼// sie/ihr,she/her"
1466,rasha_nasr_,Ich bin Rasha! Ich bin eure Bundestagsabgeordnete in Dresden ✌️|🐈 |🍰|🌹 @SPD_Dresden @spdde
1467,OpheliaNick,Bundestagsabgeordnete (MdB) und parl. Staatssekretärin im BMEL – B’90/Die Grünen | Für eine zukunftsfähige Land- und Ernährungswirtschaft 🌻🥕🚜
1468,BrianNickholz,"Bundestagsabgeordneter für den Wahlkreis 122 - Recklinghausen II (Datteln, Haltern am See, Herten, Marl und Oer-Erkenschwick), NRW"
1469,lennardoehl,"direkt gewählter Bundestagsabgeordneter (MdB) für den Wahlkreis Hanau | Sozialdemokrat | Volkswirt | Finanzen, Haushalt und Umwelt https://t.co/gMlHdAwILy"
1470,karo_otte,"MdB @GrueneBundestag | für Northeim-Goslar-Osterode, starke Kommunen und die @GJNds in Berlin"
1471,Dr_Pantazis,Bundestagsabgeordneter für #Braunschweig • Vorsitzender @spdbraunschweig • Arzt • Mitglied im #Gesundheitsausschuss • Stv. Sprecher #Gesundheitspolitik @spdbt
1472,M_Papendieck,Mitglied des Deutschen Bundestages & Fraktionsvorsitzender Kreistagsfraktion Oder-Spree für die @SPDde
1473,natalie_pawlik,Sozialdemokratin🌹| Mitglied des Deutschen Bundestages in der @spdbt
1474,PaulaPiechotta,Ärztin im Bundestag: Für Leipzig & @gruene_sachsen. | MD MSc | Evidence based politics. | Haushalt & Ostdeutschland. | Für Nazis: Frau Dr. Piechotta.
1475,docredder,"MdB für Bremen und Bremerhaven. Mitglied der FDP-Bundestagsfraktion. Über eine Dekade in Forschung tätig, Gründer und Unternehmer. Liberal & hanseatisch. @fdpbt"
1476,HeidiReichinnek,"Bundestagsabgeordnete, Sprecherin für Frauen-, Kinder-, Jugend- & Senior*innenpolitik und Vorstandsmitglied @linksfraktion"
1477,YeOne_Rhie,Bundestagsabgeordnete für Aachen & die @spdbt | Wissenschafts- & Mobilitätspolitikerin | @spdaachen | politische Patin für #ToomajSalehi
1478,SebRoloff,"Giesinger. ⚽️ 🔴 SPD Bundestagsabgeordneter aus München. Co-Vorsitzender @forum_dl21 , Anwalt,Manager,Metaller. Liebt ☕️und umstrittene...🎶. #fickdieafd he/him"
1479,jethoru,Links und frei 🌹 | MdB der @spdde für den WK Koblenz 🇩🇪 | Mitglied Haushaltsausschuss 💶 | Stadtrat in Koblenz 📍 | Europäer 🇪🇺 | Schängel ♥️ | FCK 👹
1480,TR_Bremen,Bremer | 🏛 Bundestagsabgeordneter
1481,sacher_mchl,#Literatur #Kunst #Politik @Die_Gruenen Mitglied des deutschen Bundestages
1482,CatarinaDosSa,🚀 jüngstes MdB der @cducsubt Fraktion im Bundestag für @SR_Aachen_News (WK 88) | 🖇 Rechtsanwältin
1483,ulle_schauws,Feministin 🚺 🏳️‍🌈 Grüne Bundestagsabgeordnete #Frauen #Queer #Lesben #Equalrights #Menschenrechte #Kultur #FeminismUnited - Film- u. Fernsehwissenschaftlerin
1484,AfDrus,"Eugen Schmidt,
das Netzwerk '#Russlanddeutsche für die #AfD', 
kontakt@russlanddeutsche-afd.nrw,  

https://t.co/kd7sjnezhg, 
https://t.co/ro6SKdS0vb, 
https://t.co/SWXVENwklt"
1485,jws_afd,"AfD LSA Landesvorstandsmitglied
https://t.co/esZZ1iwHG8…"
1486,DS_AfD,"Mitglied Kreistag Saalekreis /
Fraktionsvorsitzender Stadtrat Braunsbedra"
1487,cj_schroeder,"MdB | Sprecherin für Wohnen, Stadtentwicklung, Bauwesen und Kommunen @GrueneBundestag | Ausschuss für Ernährung & Landwirtschaft | Kreistag Wesermarsch"
1488,ria_schroeder,Mitglied des Deutschen Bundestags 💛 Bildungspolitische Sprecherin @fdpbt 🚀 Bundesvorstand @fdp ⚓️ Stellv. Landesvorsitzende @fdphh #Hamburg
1489,_anja_schulz,MdB für NDS @fdpbt • Ausschuss für Arbeit u. Soziales • Finanzausschuss • Generationengerechtigkeit • Liebe zum Norden • jubeln @fcstpauli
1490,jamila_anna,Bundestagsabgeordnete für #München-Süd und Landesgruppenchefin der @gruenebayern 🌻|  💶Haushaltsausschuss | 🌎 Auswärtiger Ausschuss
1491,sebastian_es_,"Vater, Grüner Genussmensch, Haushalt, Finanzen, Klimaschutz, Gerechtigkeit, MdB von Bündnis 90 / Die Grünen für Esslingen, BW"
1492,lime_green_leni,"🌻MdB @GrueneBundestag 🏳️‍🌈 Im Bundestag zuständig für politische Bildung, Demokratieförderung, Antisemitismusbekämpfung, jüdisches Leben und vieles mehr 💪."
1493,StSeiter,"MdB, Sprecher für Forschung, Technologie und Innovation der @fdpbt, FDP Rems-Murr, Professor für VWL, Baden-Württemberg. Immer denken: Die Gedanken sind frei."
1494,Lina_Seitzl,MdB im Landkreis Konstanz | Kreisrätin | @spdbt | #firstgenerationstudent | fighting educational inequality | she/her
1495,Melis_S,Mannheimerin| Grüne MdB | Obfrau im Wirtschaftsausschuss im Deutschen Bundestag| StartUps🚀| Health Economy🏥| Mittelstand ⚙️|
1496,nyke_slawik,🏛 Abgeordnete @gruenebundestag |📍aus Leverkusen/Köln
1497,spellerberg_m,Mitglied des Bundestages - Sicherheit • Feminismus • Abrüstung - WK Dresden II Bautzen II
1498,ninastahr,"Bundestagsabgeordnete Bündnis 90/Die Grünen, Steglitz-Zehlendorf. Bildungs- und forschungspolitische Sprecherin; Familie, Kinderrechte. Team twittert (ts)"
1499,till_steffen,Demokratie stärken. Klima schützen. Parlamentarischer Geschäftsführer @GrueneBundestag Direkt im #Bundestag für HH-#Eimsbüttel @TillausEimsbuettel@det.social
1500,jens_steiner,"Kommunikationsberater | Kreis- und Fraktionsvorsitzender von Bündnis 90/Die Grünen im Kreis Borken | Tweets über Politik, Kommunikation und das Münsterland"
1501,CvStetten,MdB und Vorsitzender des Parlamentskreis Mittelstand (PKM) von CDU/CSU. @cducsubt
1502,stuewer,MdB @spdbt für Berlin Steglitz-Zehlendorf  🚩 Kreisvorsitzender der @SPD_SZ 📚🔬 🎒🎓🪄Ausschuss für Bildung und Forschung. 🚉🚲🛹 Mobilität der Zukunft
1503,jensteutrine,Abgeordneter im Deutschen @Bundestag • Vorsitzender Junge Gruppe & Sprecher für Bürgergeld der @fdpbt • Mitglied im Bundesvorstand @FDP
1504,anja_troff,Diplom-Pädagogin | Bundestagsabgeordnete | Sozialdemokratin | Ostfriesin mit Leidenschaft für alles Maritime | Festmacherin der SPD-Küstengang
1505,derya_tn,"MdB @SPDbt, Antifaschistin,Feministin,
Ausschuss für Menschenrechte u. humanitäre Hilfe, AwZ, Europarat, Obfrau Enquete Kommission Afghanistan"
1506,katrinuhligbn,🏛️Bundestagsabgeordnete für Bonn 🌻Berichterstatterin für Erneuerbare Energien und Energieeffizienz & Sprecherin Landesgruppe NRW @gruenebundestag (sie/ihr)
1507,VriesChristoph,"🇩🇪 CDU-MdB
Echter 🍔, bürgerlicher Christdemokrat und überzeugter 🇪🇺
📍 WK Hamburg-Mitte 
👮🏼‍♂ Innen- und Migrationspolitik
👨‍👩‍👦‍👦 Familienpolitiker"
1508,WagenerNiklas,MdB für Unterfranken und Bayern 🌻 Stadtrat in Aschaffenburg 🚂 Für den Wald in Berlin🌳🪵🌲 Ausschuss für Ernährung und Landwirtschaft & Verteidigungsausschuss
1509,robinwagener,"Außenpolitiker @gruenebundestag,   Koordinator @auswaertigesamt für den Südlichen Kaukasus, Moldau & Zentralasien, Vorsitzender 🇩🇪-🇺🇦Parlamentariergruppe"
1510,Krawallstein,"Eine Unparteiische aber nicht Parteilose! Direkt gewählte SPD-Bundestagsabgeordnete für Cottbus und Spree-Neiße (Brandenburg), Fußballschiedsrichterin."
1511,CarmenWegge,"Juristin, Juso, Slammerin & MdB | Kämpft als Innen- & Rechtspolitikerin für Gleichstellung, Grundrechte, Datenschutz, gegen Rechts & für #legalizeit"
1512,SaskiaLeaRaquel,Grüne Bundestagsabgeordnete aus München | Obfrau im Gesundheitsausschuss | Feministische Gesundheitspolitik und Fachkräftemangel im Gesundheitswesen
1513,StefWenzel,Information about the global change to climatejustice and renewable energy | PSt BMWK | MdB | Germany | Cuxhaven-Stade (pA)
1514,thereallenzii,Bundestagsabgeordnete im Eifel-Mosel Kreis Teenie-Abgeordnete #eifelkreisbitburgprüm  #vulkaneifel #bernkastelwittlich #SPD #Feministin
1515,TobiasWINKLER_,"📍 MdB für Fürth, Fürth-Land & Neustadt a.d. Aisch / Bad Windsheim | Heimatverbundener Europäer"
1516,Janine_Wissler,Parteivorsitzende DIE LINKE und Mitglied des Deutschen Bundestages
1517,MareikeWulf,Mitglied des Deutschen Bundestages * Abgeordnete für Hameln-Pyrmont – Holzminden * Christdemokratin * FU Landesvorsitzende Niedersachen
1518,NZippelius,"Direkt gewählter Abgeordneter für Karlsruhe-Land ❤️ | #vonhierfüreuch | @cdu | Auswärtiges, Digitales und Kommunales | Kreisrat"
1519,GollalehA,"Mitglied des @AGH_Berlin, @gruenefraktionb. Sprecherin für #Sicherheitspolitik, #Medienpolitik und #Datenschutz #Innenausschuss #feministischeInnenpolitik"
1520,sevimaydinAGH,Mitglied @AGH_Berlin - Wahlkreis 3 Kreuzberg| Sprecherin für Wohnen und Mieten der @spdfraktionbln| Co-Kreisvorsitzende @spdXhain #originalkreuzberg
1521,tobiasbauschke,Berliner aus Überzeugung 🐻|| @fdp_berlin 🗽 || 💙🤍 @herthabsc || Dahlem📍
1522,TubaBozkurt,"🦸🏻‍♀️ Abgeordnete @AGH_Berlin
🌻 Team @gruenefraktionb
✊🏼 Intersektionale Antidiskriminierungs-
🦾 Progressive Wirtschaftspolitik
💚 #GrünerGesundbrunnen"
1523,ElkeBreitenbach,Abgeordnete der Linken im Berliner Abgeordnetenhaus
1524,brunnersandra1,Bezirksvorsitzende @LinkePankow * MdA 2021-2023
1525,CEungeschminkt,"ehem. Mitglied des Abgeordnetenhauses (MdA), Wahlkreis 3 Berlin Lichtenberg"
1526,ElifEralpBerlin,"Mitglied im Abgeordnetenhaus, WK 2 Friedrichshain-Kreuzberg | Antira-Aktivistin | Antifa | @dielinkeberlin | https://t.co/ULKhdUuAeG"
1527,VasiFranco,Weltverbesserer / Mitglied des Berliner Abgeordnetenhauses / innenpolitischer Sprecher @gruenefraktionb / direkt für den Friedrichshainer Nordkiez /🌻⚖️🌈✊
1528,FranziskaGiffey,"Bürgermeisterin, Senatorin für Wirtschaft, Energie und Betriebe @SenWiEnBe & Vorsitzende der @SPDBerlin           📷 H.C. Plambeck"
1529,grafwer,Fraktionsvorsitzender der @GrueneFraktionB im Abgeordnetenhaus von Berlin - grün statt grau - klar geht das
1530,BaharHaghani,Vizepräsidentin und Mitglied des Abgeordnetenhauses von Berlin; Sprecherin für Frauenpolitik und Gleichstellung @AGH_Berlin @gruenefraktionb she/her
1531,OdaHassepass,"Verkehrspolitische Sprecherin @GrueneFraktionB 🚴‍♀️🚶‍♀️🚉🚦@AGH_Berlin 
           für @GruenePankow WK3. Offen. Direkt. Aktiv."
1532,A_J_Herrmann,"Direkt gewähltes Mitglied des Abgeordnetenhauses von Berlin  
-  vor Ort. in Kaulsdorf-Nord und Hellersdorf-Süd"
