,user,profile
2373,UmweltRLP,"Ministerium für Klimaschutz, Umwelt, Energie und Mobilität / Umwelt-Informationen aus RLP / https://t.co/xDjNMfsqcN / https://t.co/MwK7GtfIux"
2374,Vielfalt_RLP,"Ministerium für Familie, Frauen, Kultur und Integration in #RLP.
Datenschutz & Netiquette: https://t.co/hHgqs11rcg…"
2375,HendrikWuest,"hier twittern Hendrik Wüst, Ministerpräsident des Landes Nordrhein-Westfalen + Landesvorsitzender der CDU NRW, und sein Team."
2376,JoachimStamp,"Staatsminister a.D., hier privat"
2377,hreul,"Minister des Innern in NRW. Aus dem Bergischen Land, von 2004 - 2017 im Europäischen Parlament."
2378,a_pinkwart,Professor für Innovationsmanagement und Entrepreneurship; Staatsminister a.D.
2379,KalleLaumann,Karl-Josef Laumann. Zukünftiger Bundeskanzler der Bundesrepublik Deutschland. (Satire)
2380,inascharrenbach,"Ministerin für Heimat, Kommunales, Bau und Digitalisierung NRW | Landesvorsitzende FU NRW | Stellv. Landesvorsitzende der CDU NRW | Präsidium CDU Deutschland"
2381,PeterBiesenbach,
2382,InaBrandes,
2383,HeinenUlla,
2384,SHolthoff,Minister für Bundes- und Europaangelegenheiten sowie Internationales des Landes NRW
2385,ch_dammermann,Liberaler Westfale. Staatssekretär a.D.
2386,DirkGuennewig,hier twittert der Staatssekretär im Ministerium der Finanzen  Nordrhein-Westfalen #Düsseldorf. CV: https://t.co/GKaaxYKJnd Foto: B. Engel-Albustin
2387,markspeich,believing in the future of the West (private posts only)
2388,FDPFraktionNRW,"12 Abgeordnete - ein Team: Freie Demokraten im Landtag NRW

Datenschutz: https://t.co/PAhX86tT8V…
Impressum: https://t.co/ESJgoRJLLY"
2389,fdp_nrw,Vorsitzender: @henninghoene • Generalsekretär: @moritzkoerner • Impressum: https://t.co/SmHKalzKkb • Datenschutz: https://t.co/dLR4QmahFe
2390,CDUNRW_de,Die große Volkspartei der Mitte in #NRW. Vorsitzender & Ministerpräsident: @HendrikWuest. Generalsekretär: @PaulZiemiak.
2391,CDUNRW_Fraktion,"76 Abgeordnete vertreten die Themen und Anliegen der CDU im #ltnrw. FV: Thorsten Schick
Hier twittert das Kommunikationsteam der CDU-Landtagsfraktion NRW."
2392,IM_NRW,Team Presse und Öffentlichkeitsarbeit des Ministeriums des Innern des Landes Nordrhein-Westfalen. Netiquette & Impressum: https://t.co/hbCx8z3c2Z
2393,MAGS_NRW,"Hier twittert das Team der Pressestelle des Ministeriums für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen"
2394,NRW_in_Berlin,Hier twittern Mitarbeiterinnen & Mitarbeiter der Vertretung des Landes Nordrhein-Westfalen beim Bund. Impressum: https://t.co/TZMSxZoQfj
2395,VerkehrNRW,"Twitter-Account des Ministeriums für Umwelt, Naturschutz und Verkehr des Landes Nordrhein-Westfalen (MUNV NRW) zum Thema #Mobilität. Folgen Sie auch @UmweltNRW!"
2396,JM_NRW,Hier twittert das Presseteam des Ministeriums der Justiz des Landes NRW. Netiquette & Impressum: https://t.co/jX6JXCcEha…
2397,BildungslandNRW,Hier twittert das Presseteam des Ministeriums für Schule und Bildung des Landes Nordrhein-Westfalen.
2398,ChancenNRW,"Hier twittert das Presseteam des Ministeriums für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration"
2399,UmweltNRW,"Twitter-Account des Ministeriums für #Umwelt, #Naturschutz und #Verkehr des Landes NRW (MUNV).
Impressum: https://t.co/vNrPDzOtOA"
2400,Finanzmin_NRW,Ministerium der Finanzen des Landes Nordrhein-Westfalen / Minister der Finanzen @MOptendrenk / Staatssekretär @DirkGuennewig
2401,MKW_NRW,Hier twittert das Referat Presse und Kommunikation des Ministeriums für Kultur und Wissenschaft (MKW) NRW. Impressum: https://t.co/xgOabEtxFo
2402,WirtschaftNRW,"Hier twittert das Presseteam des Ministeriums für Wirtschaft, Industrie, Klimaschutz und Energie des Landes Nordrhein-Westfalen. https://t.co/bqIepNcH16"
2403,MHKBG_NRW,
2404,MBEI_NRW,"Hier twittert das Presseteam des Ministers für Bundes- und Europaangelegenheiten, Internationales sowie Medien und Chef der Staatskanzlei"
2405,landnrw,Hier twittern Mitarbeiterinnen & Mitarbeiter des Landespresse- und Informationsamts der Staatskanzlei Nordrhein-Westfalen.
2406,ENGAGIERTinNRW,Hier twittert die Landesregierung NRW zum Thema bürgerschaftliches Engagement.
2407,AndreasBovensc1,"Bremer Bürgermeister, Kultursenator und Präsident des Senats, Sozialdemokrat, hier selbstgestrickt unterwegs"
2408,cbernhard_HB,
2409,bogedan,Geschäftsführerin Hans-Böckler-Stiftung - Mibestimmung - Forschung - Stipendien
2410,AnjaStahmann,"Die Größte Sehenswürdigkeit, die es gibt, ist die Welt - sieh sie dir an. Kurt Tucholsky,"
2411,KristinaVogt_HB,"Senatorin für Wirtschaft, Arbeit und Europa. Hier twittere ich privat."
2412,HenningLuehr,"CIO u. ‚aufgeklärter Bürokrat’, #IT-Planungsrat, #Digitalisierung ist mehr als die Elektronifizierung der Bürokratie: Qualifica Digitalis und Mut zur Gestaltung"
2413,MartinHagenHB,"Staatsrat für #Haushalt, #Personal und #Digitalisierung beim Senator für Finanzen, Freie Hansestadt #Bremen"
2414,bull_olaf,
2415,JanStoess,Abteilungsleiter Recht im Bundesministerium der Verteidigung 🏛⚖️⚔️✒️🦅🇩🇪🇪🇺 twittert hier privat
2416,stuehrenberg,it
2417,sgfv_bremen,"Senatorin für #Gesundheit, #Frauen und #Verbraucherschutz (SGFV) • Freie Hansestadt #Bremen • Es twittert das Presseteam • https://t.co/fmpww9ugSF"
2418,SKUMS_HB,"Senatorin für #Klimaschutz, #Umwelt, #Mobilität, #Stadtentwicklung + #Wohnungsbau (SKUMS) | Freie Hansestadt #Bremen | Es twittert die Pressestelle (nicht 24/7)"
2419,SWAEBremen,
2420,SWH_HB,Hier twittert das Presseteam der Senatorin für Wissenschaft und Häfen des Landes Bremen. #PortsLoveScience | Impressum: https://t.co/7Qj4JR0OYo
2421,sjv_hb,"Alles, was Bremer Recht ist: Hier twittert das Presseteam der Senatorin für Justiz und Verfassung. Impressum & Netiquette: https://t.co/9uYyLS8qcT"
2422,RathausHB_news,Moin! | Freie Hansestadt #Bremen | #Senatskanzlei #Landesregierung #Bürgermeister | Hier twittert das Team der #Pressestelle des Senats | Kein 24/7-Monitoring
2423,SPDLandBremen,"Der offizielle SPD Bremen Twitter-Account. Folge uns für politische Nachrichten, Themen und Veranstaltungen. #starkfuerdich"
2424,SPDFraktionHB,"Zwei Städte, 27 Abgeordnete: Wir für Bremen und Bremerhaven.
Hier twittert das Presseteam der SPD-Fraktion Bremen."
2425,GrueneBremen,"Mehr GRÜN nützt allen: ökologisch, gerecht, weltoffen"
2426,DieLinkeBremen,Hier twittert die ehrenamtliche Social Media-Redaktion des Landesverbandes der LINKEN im Land Bremen.
2427,DGuenther_CDUSH,Ministerpräsident des Landes Schleswig-Holstein und Landesvorsitzender der @SH_CDU
2428,MonikaHeinold,"Finanzministerin von Schleswig-Holstein @fimi_sh und Mitglied @gruene_sh
Fotos: Dominik Butzmann"
2429,Heiner_Garg,Gesundheitspolitischer Sprecher der FDP Fraktion im Schleswig-Holsteinischen Landtag
2430,PrienKarin,"Ministerin für Allgm. und Berufl. Bildung,  Wissenschaft, Forschung und Kultur Schleswig-Holstein, stellv. LaVo und BuVo CDU, Sprecherin Jüdisches Forum CDU,"
2431,JanAlbrecht,Vorstand | president @boellstiftung. Ehemaliger MdEP | former MEP @GreensEFA. Minister a.D. | former minister @land_sh. On Mastodon: @janalbrecht@gruene.social
2432,BerndBuchholz,
2433,SchroedterDirk,
2434,IngbertLiebing,Hauptgeschäftsführer Verband kommunaler Unternehmen e.V.
2435,SandraGerken9,
2436,UdoPhilipp,rein privater Twitteraccount. Tweets sind ausschließlich persönliche Statements
2437,togoldschmidt,"Minister für Energiewende, Klimaschutz, Umwelt und Natur"
2438,ThiloRohlfs,"Landesvorstand FDP SH; 2017-2022 Staatssekretär für Wirtschaft, Verkehr, Arbeit, Technologie und Tourismus in SH."
2439,sozmiSH,"Hier twittert das Social-Media-Team des Sozialministeriums über Neues zu den Themen KiTa, Jugend, Familie, Senioren, Integration und Gleichstellung."
2440,Land_SH,"Neues aus Kultur, Tourismus, Politik, Wirtschaft, Wissenschaft und Sport. Die Redaktion von https://t.co/K5y0TibUQl"
2441,Bildung_SH,"Hier twittert das Social-Media-Team des Ministeriums für Allgemeine und Berufliche Bildung, Wissenschaft, Forschung und Kultur des Landes Schleswig-Holstein."
2442,melund_sh,"Politik, Polemik und ein hauch privates🐨               
1,5° Ultra🌻🌍
#fckafd"
2443,Wirtschaftsland,Pressestelle Wirtschaftsministerium
2444,ParlaNet,"Pressemeldungen der Fraktionen, Beauftragten und der Verwaltung des Schleswig-Holsteinischen Landtages -|- https://t.co/sJqeFkAvs2"
2445,fimi_SH,
2446,FDP_SH,"News und Updates rund um die Politik der FDP Schleswig-Holstein und alles, was die Liberalen bewegt. 💛"
2447,FDPFraktionSH,"#FDP-Fraktion im Landtag von #SchleswigHolstein I Vorsitzender: Christopher Vogt, MdL @c_vogt"
2448,SH_CDU,❤️ Wir sind die Schleswig-Holstein-Partei. 💪🏼 #kurSHslten für unser Land.
2449,Gruene_SH,Ökologisch. Gerecht. Weltoffen. Landesverband BÜNDNIS 90/DIE GRÜNEN Schleswig-Holstein
2450,reinerhaseloff,Hier twittert der Ministerpräsident persönlich.
2451,GrimmBenne,"Ministerin für Arbeit, Soziales, Gesundheit und Gleichstellung des Landes Sachsen-Anhalt, twittert hier privat"
2452,claudiadalbert,"Hier twittert Prof. Dr. Claudia Dalbert, Direktorin d Leibniz-Instituts f Psychologie, ehemalige Ministerin f Umwelt, Landwirtschaft und Energie Sachsen-Anhalt"
2453,AnneKeding,Für #Magdeburg im Landtag | Vizepräsidentin des @landtag_lsa
2454,CDU_Schroeder,
2455,WillingmannA,
2456,MSchneiderEPP,2002-2022: member of @EU_CoR. 2010-2020: President of @EPP_CoR . Personal account.
2457,PraesidentLT_ST,"Präsident des Landtages Sachsen-Anhalt, Präsident DNK @kulturerbe_DNK, STS Kultur a.D., Fan vom Ringheiligtum Pömmelte und #Kultur #wirdgemacht #gibtSinn"
2458,Moebbeck,"Staatssekretärin, Integrationsbeauftragte, SPD-Landesvorstandsmitglied, Mutter von 3 Kids, 2 Ponys, 4 Katzen. Twittert hier ausdrücklich eigene Positionen."
2459,WillingmannA,
2460,WuenschThomas,
2461,KlausRehda,
2462,TamaraZieschang,
2463,LydiaHueskens,"Ministerin Infrastruktur und Digitales Sachsen-Anhalt, @mid_lsa Präsidiumsmitgl. der @FDP, Vorsitzende der @FDP_lsa #lsa #ltlsa Twittert hier privat."
2464,TamaraZieschang,
2465,schulzeeuropa,"Minister für Wirtschaft, Tourismus, Landwirtschaft und Forsten des Landes Sachsen-Anhalt // Landesvorsitzender @cdulsa"
2466,Eichner_St,
2467,svenmd,„Liebhaber der Freiheit“ - Staatssekretär @mid_lsa Ministerium für Infrastruktur und Digitales des Landes @sachsenanhalt - hier privat
2468,BuBernd,Staatssekretär für Digitalisierung in Sachsen-Anhalt | Hier natürlich privat.
2469,sachsenanhalt,"Offizieller Kanal der Landesregierung. Hier twittert das Team der Staatskanzlei zur Regierungsarbeit und Themen aus #LSA.
Impressum: https://t.co/aCDFC2E4AD"
2470,Soziales_ST,"Aktuelles aus dem Ministerium für #Arbeit, #Soziales, #Gesundheit und #Gleichstellung #SachsenAnhalt / https://t.co/4IqQZCQicH @SachsenAnhalt"
2471,MISachsenAnhalt,"News aus dem Ministerium für Inneres und Sport Sachsen-Anhalt. 
KEINE Notrufe/Anzeigen. Kein 24/7-Monitoring. Im Notfall: 110! 
Mehr: https://t.co/dyTJpK8S4A"
2472,MWU_LSA,"Ministerium für #Wissenschaft, #Energie, #Klimaschutz und #Umwelt des Landes #SachsenAnhalt. Impressum: https://t.co/A3Yk8Kz79T"
2473,MBSachsenAnhalt,Aktuelles aus dem Bildungsministerium #SachsenAnhalt. Es twittert das Team der Pressestelle. #weltenretter: https://t.co/nESFfjfq1H Impressum: https://t.co/lYDzbHvxk5
2474,MWL_LSA,"Aktuelle Nachrichten aus dem Ministerium für #Wirtschaft, #Tourismus, #Landwirtschaft und #Forsten des Landes #SachsenAnhalt. Impressum: https://t.co/DKTmBTiVdP"
2475,FDP_LSA,Wir sind eure liberale Stimme in Sachsen-Anhalt. 💛 Jetzt Mitglied werden! #VielZuTun
2476,fdpfraktionlsa,"Landtagsfraktion der Freien Demokraten in Sachsen-Anhalt - Den Mensch in den Mittelpunkt stellen, das Land voranbringen"
2477,cdulsa,Herzlich willkommen auf dem Twitter-Kanal der CDU Sachsen-Anhalt!
2478,cdufraktion_LSA,Dies ist der offizielle Twitter-Account der CDU-Fraktion im Landtag von Sachsen-Anhalt.
2479,SPD_LSA,Der SPD-Landesverband Sachsen-Anhalt auf Twitter. Impressum: http://t.co/pdHb9yXkGt
2480,spd_lt_lsa,Wir machen soziale Politik für Dich.
2481,GRUENE_LSA,"Kämpfe mit uns für ein ökologisches, weltoffenes und soziales Sachsen-Anhalt! 🌻

https://t.co/umDNMVIcMj"
2482,GrueneFrakLSA,"Offizieller Twitter-Account der  Fraktion BÜNDNIS 90/DIE GRÜNEN im @Landtag_LSA, Sachsen-Anhalt, #ltlsa, #lsa"
2483,OlafScholz,"Bundestagsabgeordneter für den Wahlkreis 61, Sozialdemokrat @spdde, @bundeskanzler. Hier twittert das Team Olaf Scholz."
2484,c_lindner,Bundesminister der Finanzen. Bundesvorsitzender der Freien Demokraten. Es twittern er selbst (CL) und sein Team (TL).
2485,NancyFaeser,Bundesministerin des Innern und für Heimat | Landesvorsitzende SPD Hessen | ❤️
2486,ABaerbock,Offizieller Twitter Account von Außenministerin Annalena Baerbock │ Official Twitter Account of Foreign Minister Annalena Baerbock
2487,MarcoBuschmann,Bundesminister der Justiz • Mitglied des Deutschen Bundestags • Es twittern Marco Buschmann und Team Buschmann (TB)
2488,hubertus_heil,"Bundesminister für Arbeit und Soziales, MdB für den Wahlkreis Gifhorn/Peine. Stellvertretender Vorsitzender der SPD."
2489,cem_oezdemir,Direkt gewählter Bundestagsabgeordneter für Stuttgart & Bundesminister für Ernährung und Landwirtschaft
2490,Karl_Lauterbach,"SPD Bundestagsabgeordneter, Bundesgesundheitsminister, der hier selbst und privat tweetet."
2491,Wissing,"Bundesminister für Digitales und Verkehr, Vorsitzender der FDP Rheinland-Pfalz Impressum: https://t.co/pNKasLMS7j"
2492,SteffiLemke,Bundesumweltministerin @BMUV | Mitglied des Deutschen Bundestages (Bündnis 90/Die Grünen) | Paddlerin | Dessau-Rosslau | Hier twittere ich selbst
2493,starkwatzinger,Bundesministerin für Bildung und Forschung • MdB • Landesvorsitzende der FDP Hessen • Bürgerin • Aus vollem Herzen Mutter.
2494,SvenjaSchulze68,"Münsteranerin, Sozialdemokratin, MdB und Bundesministerin für wirtschaftliche Zusammenarbeit und Entwicklung. Das ist mein persönliches Twitter-Profil."
2495,klara_geywitz,"Bundesministerin für Wohnen, Stadtentwicklung und Bauwesen | kümmert sich um das Zuhause"
2496,W_Schmidt_,Staatsrat und Staatssekretär a.D. (Hier privat unterwegs)
2497,RyglewskiS,"SPD-Bundestagsabgeordnete für den Wahlkreis 54 - Bremen I,
Staatsministerin beim Bundeskanzler, hier privat unterwegs"
2498,ReemAlabali,MdB Schwerin & Westmecklenburg | Staatsministerin - Beauftragte für @IntegrationBund & Antirassismus-Beauftragte | Sozialdemokratin
2499,schneidercar,Staatsminister im Kanzleramt  & Beauftragter der Bundesregierung für Ostdeutschland @ostbeauftragter/ Minister of State for Eastern Germany @spdde #nurdieSGE 🦅
2500,fbrantner,MdB direkt gewählt für Heidelberg Neckar/Bergstraße | Parlamentarische Staatssekretärin @BMWK | privater Kanal | Toots: https://t.co/Z4amQcAj9e
2501,MiKellner,"MdB für Uckermark, Barnim und Brandenburg und parl. Sts im BMWK und Mittelstandsbeauftragter der Bundesregierung, der hier in eigener Sache tweetet."
2502,Oliver_Krischer,"Minister für Umwelt, Naturschutz und Verkehr des Landes Nordrhein-Westfalen. MdB 2009-2022. Hobby-Ornithologe. Elektromobilist. Hier privat."
2503,fdp_hessel,"MdB, Parlamentarische Staatssekretärin beim Bundesminister der Finanzen, stellv. Vorsitzende der FDP Bayern, Mitglied des FDP-Bundesvorstands"
2504,florian_toncar,Parlamentarischer Staatssekretär beim Bundesminister der Finanzen. Tweets sind persönliche Ansichten des Abgeordneten. Das Team twittert unter /TT
2505,oezdemir_spd,"Duisburger und Sozialdemokrat aus Leidenschaft. 
Direkt gewählter Bundestagsabgeordneter für Duisburg II. 
Parl. Staatssekretär @BMI_Bund | Kapitän FC Bundestag"
2506,Johann_Saathoff,"MdB, Parl. Staatssekretär bei der Bundesministerin des Innern und für Heimat, Landesgruppensprecher Nds/HB"
2507,rischwasu,"Parl. Staatssekretärin im BMI, SPD, Views are my own!"
2508,KatjaKeul,"Grüne Bundestagsabgeordnete aus Niedersachsen – Anwältin für Frieden, Recht und Freiheit – Staatsministerin im Auswärtigen Amt | twittert hier ganz privat"
2509,tobiaslindner,"Mitglied des Deutschen #Bundestages, BÜNDNIS 90/DIE GRÜNEN, #Staatsminister im Auswärtigen Amt Impressum: https://t.co/CVQA3yyr5f"
2510,AnnaLuehrmann,🇪🇺 - Staatsministerin im Auswärtigen Amt * MdB für Rheingau-Taunus – Limburg * Bündnis 90/Die Grünen (@gruenebundestag) * Persönlicher Kanal
2511,bstrasser,mitglied @bundestag der @fdpbt 🏛💛 | parlamentarischer staatssekretär @bmj_bund ⚖️👨‍⚖️ | präsident @bmco_verband 🎶 | oberschwabe | ts = team
2512,KerstinGriese,
2513,AnetteKramme,"Parlamentarische Staatssekretärin bei der Bundesministerin für Arbeit und Soziales, MdB"
2514,ThomasHitschler,Pfälzer | direkt gewählter MdB für die #Südpfalz | Parlamentarischer Staatssekretär #BMVg | Präsident der #Awo #Pfalz | Sprecher SPD Landesgruppe RLP | Betze
2515,SiemtjeMdB,
2516,OpheliaNick,Bundestagsabgeordnete (MdB) und parl. Staatssekretärin im BMEL – B’90/Die Grünen | Für eine zukunftsfähige Land- und Ernährungswirtschaft 🌻🥕🚜
2517,ManuelaRottman,"MdB, Grüne, Freilandei, Juristin.
Meinung hier: rein privat"
2518,ekindeligoez,MdB @GrueneBundestag aus Neu-Ulm | Parlamentarische Staatssekretärin bei @bmfsfj | #Kinder- und #Familienpolitik | hier privat
2519,svenlehmann,🏛 Mitglied des Bundestages 🌻🗳 Köln-Südwest        🏳️‍🌈 Queer-Beauftragter der Bundesregierung 👩‍👩‍👧‍👦 Parl. Staatssekretär @bmfsfj Privat-Profil. er/he
2520,dittmarsabine,Parlamentarische Staatssekretärin beim Bundesminister für Gesundheit
2521,FrankeEdgar,Direkt gewählter MdB aus Nordhessen. Gesundheitspolitiker und PSt beim Bundesminister für Gesundheit
2522,DanielaKluckert,"FDP-Bundestagsabgeordnete, Parlamentarische Staatssekretärin BMDV, Vors. FDP Pankow, stellv. Landesvors. FDP Berlin, Mitglied Bundesvorstand FDP/ es twittert DK"
2523,OlliLuksic,"Liberaler, Mitglied des Bundestages +PStS, Vorsitzender @fdp_saar"
2524,EUTheurer,"Familienvater, Vorsitzender @FDPBW, Präsidiumsmitglied @FDP, MdB, Parl. Staatssekretär beim @bmdv, Schienenverkehrsbeauftragter der Bundesregierung"
2525,bhoffmann_mdb,"Parl. Staatssekretärin @BMUV, MdB @gruenebundestag, Diplom-Biologin (Dr. rer. nat.), Team-Tweets: T"
2526,ChrisKuehn_mdb,"MdB für #Tübingen | Parlamentarischer Staatssekretär @BMUV | Mitglied @GrueneBundestag
(hier privat)"
2527,JBrandenburgFDP,Parl. Staatssekretär @bmbf_bund | MdB | @fdpbt | 🏳️‍🌈 | Mein Team twittert als (TB)
2528,th_sattelberger,"Endlich  normaler Bürger! Parlamentarischer Staatssekretär a.D.,MdB 2017-2022,ehem. Vorstand Deutsche Telekom AG, Continental AG, Lufthansa Passage Airline"
2529,NielsAnnen,Mitglied des Bundestages. Hamburg-Eimsbüttel. Parlamentarischer Staatssekretär Bundesministerium für wirtschaftliche Zusammenarbeit und Entwicklung. Hier privat
2530,BaerbelKofler,Parlamentarische Staatssekretärin BMZ und SPD-Bundestagsabgeordnete.                        Hier privat.
2531,soerenbartol,
2532,CanselK,"Ökonomin, Vorsitzende der @afa_spd und Senatorin in der @SenASGIVA."
2533,CDUMerkel,"Konto, das die Bundeskanzlerin von Deutschland Angela Merkel folgt. Account with updates on Angela Merkel, Federal Chancellor of Germany. Retweets ≠ Endorsement"
2534,HeikoMaas,
2535,peteraltmaier,"Bürger, Deutscher & Europäer. Bundesminister a.D. Ehemaliges Mitglied des Deutschen Bundestages, CDU."
2536,katarinabarley,"Feministin, Sozialdemokratin, Europa, Bundesministerin a.D., MdEP, Vizepräsidentin @europarl_de, Impressum: https://t.co/SB9oxMC1FL"
2537,vonderleyen,President of the @EU_Commission. Mother of seven. Brussels-born. European by heart. 🇪🇺
2538,akk,Saarländerin. Eine von über 400.000 CDU-Mitgliedern.
