X;twitter_handle;profile;user_id;party
1619;KlimalisteBW;"Landesverband BW der Partei Klimaliste Deutschland (@KL_Deutschland).
Auf Mastodon zu finden unter: @KlimalisteBW@climatejustice.social";1,29093E+18;Klimaliste Baden-Württemberg
1620;diebasispartei;"Basisdemokratische Partei Deutschlands: Volksabstimmungen & Direkte Demokratie.

💚Freiheit
💙Machtbegrenzung
❤️Achtsamkeit
🧡Schwarmintelligenz";1,27765E+18;dieBasis
1621;Wir2020Partei;"WIR2020  https://t.co/DPVzLf3atB https://t.co/zvDWY4y4Ax
Vereinigt Menschen für Diskussionen und aktiver politischer Teilhabe.
#mitDIRzumWIR 
#WIRmittendrin 
#WIRinAktion";1,2722E+18;Wir2020
1622;partei_dkp;"Offizieller Twitter-Account des Parteivorstandes der 
Deutschen Kommunistischen Partei (DKP), 
Hoffnungstraße 18, 45127 Essen,
E-Mail: twitter@dkp.de";1,25832E+18;Deutsche Kommunistische Partei DKP
1623;pdf_bund;"Fortschritt für alle. Durch Ideen. Die Partei des Fortschritts.

https://t.co/dcc7eHry7O

https://t.co/04XBxE8NbX";1,23631E+18;PdF
1624;VoltDeutschland;"ZUKUNFT - MADE IN EUROPE
Die Zeit ist reif für eine #NeuePolitik! #GenerationEuropa
Impressum & Infos unter: https://t.co/ShxQtYy3sm";1,00901E+18;Volt Deutschland
1625;mlpdde;Marxistisch-Leninistische Partei Deutschlands - Die sozialistische Alternative! // Kontakt: info@mlpd.de // Werde Mitglied: https://t.co/6VEEgUtlv2;8,67986E+17;MLPD
1626;DieUrbane;Systeme überwinden, die uns kaputt machen: Kolonialismus/Kapitalismus/Rassismus/white supremacy/Antisemitismus/Patriarchat/cis-Heteronormativität/Ableismus;8,65544E+17;Die Urbane
1627;brauchtbewegung;"DiB möchte eine wertebasierte Politik.
DEMOKRATISCH | GERECHT | WELTOFFEN | ZUKUNFTSORIENTIERT

und bei #Mastodon: @DiB@social.dib.de";8,21831E+17;Demokratie in Bewegung
1628;mehrForschung;"Bundesverband der Partei für schulmedizinische Verjüngungsforschung | 
🌱für unbegrenzte Verlängerung d. gesunden Lebensspanne durch mehr Verjüngungsforschung🔬";8,07157E+17;Partei für Gesundheitsforschung
1629;_VPartei_;"Tiere, Klima, Gerechtigkeit.

#vegan #tierrechte #agrarwende #mobilitätswende #lsbttiq";7,45239E+17;V-Partei³
1630;Graue_Panther_;Hier twittert keine Rentnerpartei! Wir kämpfen für soziale Gerechtigkeit in allen Altersklassen.;4849583201;Graue Panther
1631;LKR_Partei_Bund;"Hier twittert die politische Partei 
Wir Bürger
Liberal.Konservativ. 
Impressum:https://t.co/GIji6KOj2x
https://t.co/MtcOh7Up4b";3383137925;Liberal-Konservative Reformer
1632;Allianz_MTN;Warum es uns geben muss, ist hier nachzulesen. https://t.co/EzC8ij7xZM;3325013513;Tierschutzallianz
1633;buendnisc;"Christliche, politische Partei.

2018/19 mit @Arne_Gericke MdEP aD im Europaparlament.

🇪🇺Mitglied bei @ECPM_official & @ecrgroup";3131209413;Bündnis C
1634;BVBFW;Wir sind ein Zusammenschluss aus über 140 Bürgerinitiativen: Die Brandenburger Vereinigten Bürgerbewegungen / Freie Wähler;3052255354;Freie Wähler
1635;J_Todenhoefer;"Vorsitz Team Todenhöfer - Gerechtigkeitspartei, 18 Jahre Bundestag, 22 Jahre Vorstand Burda, Miteigentümer „der Freitag"".";2934079226;Team Todenhöfer
1636;DieHumanisten;Klimaschutz mit Hirn, Fortschritt mit Herz, Freiheit mit Verantwortung.;2367527478;Partei der Humanisten
1637;menschlichewelt;Ganzheitliche, politische Organisation für das Wohl und Glücklichsein aller.;2238168199;MENSCHLICHE WELT
1638;Tierschutzparte;"Damit die Zukunft eine Chance hat: Partei ergreifen für Mensch, Umwelt und Tiere!
#MitgefühlWählen und den Stimmlosen eine Stimme geben!";1640269597;Tierschutzpartei
1639;FREIEWAEHLER_BV;Hier kommuniziert das Social Media Team der Bundesvereinigung der FREIEN WÄHLER;1536245851;Freie Wähler
1640;SSWpresse;Hier postet die Presseabteilung des Südschleswigschen Wählerverbands.;628775217;SSW
1641;deukonservative;Offizieller Twitter Kanal der Partei Deutsche Konservative (Bundesverband);216276382;Dt. Konservative
1642;sozialliberale;"Wir streiten für mutige, faire, nachhaltige und fortschrittliche Politik. Deutschlands sozialliberale Partei. 🗽⚖️🌿🚀
Impressum: https://t.co/q7zMc8FMmj";86928808;Liberale Demokraten
1643;SchickGerhard;Aktivist, Vorstand von @Finanzwende , Geschäftsführer von @fw_recherche, 🌈 , Ex-Politiker;4110374301;Bündnis 90/Die Grünen
1644;ruppert_stefan;Mitglied des Bundestages | Parlamentarischer Geschäftsführer der FDP-Bundestagsfraktion | Landesvorsitzender der FDP Hessen;2710786593;FDP
1645;GruenKappler;arbeitet im Deutschen Bundestag. Büroleitung - Persönlicher Referent - Bundestagsvizepräsidentin Katrin @GoeringEckardt. 🏳️‍🌈;2267701010;Bündnis 90/Die Grünen
1646;RitaHaglKehl;Bundestagsabgeordnete (SPD) für Deggendorf und Freyung-Grafenau / Parlamentarische Staatssekretärin bei der Bundesministerin der Justiz u. für Verbraucherschutz;8,36553E+17;SPD
1647;sigmargabriel;Vater von 3 Töchtern. Zuhause im Harz. Vorsitzender der @atlantikbruecke. Überzeugter Europäer. Autor #MehrMut;569832889;SPD
1648;KerstinAndreae;Vorsitzende der Hauptgeschäftsführung des Bundesverbandes der Energie- und Wasserwirtschaft BDEW;41548943;Bündnis 90/Die Grünen
1649;LischkaB;Notar und ehem. Bundestagsabgeordneter aus Magdeburg. Damals Innen- u. rechtspolit. Sprecher @spdbt. 2016-2020 Landesvorsitzender @SPD_LSA Staatssekretär a.D.;36665085;SPD
1650;BurkertMartin;"stellv. Vorsitzender Eisenbahn- und Verkehrsgewerkschaft (EVG); ehem. Mitglied des Deutschen Bundestages für die SPD (2005-01/2020)";36329898;SPD
1651;jimmyschulz;Vorsitzender #BTADA, MdB, Mitglied im Fraktionsvorstand @FDPBT, Präsidium ISOC DE, stellv. Vorsitzender @loadev;18000943;FDP
1652;FBsirske;"Mitglied des 20. deutschen Bundestages; Gewerkschafter. Für Klimaschutz und Solidarität.";1,41975E+18;Bündnis 90/Die Grünen
1653;HenningOtteMdB;"stellv. Vorsitzender des Verteidigungsausschusses,
Sprecher für ländlichen Raum der 
CDU/CSU-Bundestagsfraktion,
Bundesmitgliederbeauftragter der @CDU";1,41639E+18;CDU
1654;TakisMehmetAli;Deutsch-Grieche, Bundestagsabgeordneter (SPD) im WK Lörrach-Müllheim. Für dich im Ausschuss für Arbeit und Soziales. Teilhabepolitischer Sprecher 🏳️‍🌈;1,41354E+18;SPD
1655;TinaWinklmann;gelernte Verfahrensmechanikerin.  Bundestagsabgeordnete. sportpolitische Sprecherin @gruenebundestag. Mitglied im Ausschuss für Arbeit & Soziales.;1,40989E+18;Bündnis 90/Die Grünen
1656;JoachimWundrak;Generalleutnant a. D., Stv. Vorsitzender im Arbeitskreis #Außenpolitik, Mitglied im Arbeitskreis #Verteidigung, Wahlkreis Friesland-#Wilhelmshaven-Wittmund;1,38998E+18;AfD
1657;ElisabethWinke4;Vorsitzende des Rechtsausschusses des Deutschen Bundestags, MdB für den Rhein-Sieg-Kreis I, Mitglied der @cducsubt, Richterin;1,38608E+18;CDU
1658;ZandaMartens;Eure Abgeordnete im Bundestag für den Wahlkreis Düsseldorf Nord in NRW. Mitglied der @spdduesseldorf und der @spdbt 🌹🤝;1,38382E+18;SPD
1659;ingoschaeferspd;💪 direkt gewählter SPD-Bundestagsabgeordneter | 🚒 Feuerwehrmann | 💼 stv. Vorsitzender SPD Solingen | ❤️ Remscheid, Solingen, Wuppertal Cronenberg & Ronsdorf;1,38011E+18;SPD
1660;BHerrmann_;Mitglied des Bundestages (MdB) | @GrueneBundestag | Ausschuss Klimaschutz und Energie | Dipl.-Wasserbauingenieur, Planer | #wk163 #Südwestsachsen #Bürgerenergie;1,37287E+18;Bündnis 90/Die Grünen
1661;ArianeFaescher;Direkt gewählte Abgeordnete für OHV-HVL (WK 58) zur BTW 21‘ für Dich. für morgen. jetzt. 📧;1,37158E+18;SPD
1662;CarstenKoerber;𝐌𝐢𝐭𝐠𝐥𝐢𝐞𝐝 𝐝𝐞𝐬 𝐃𝐞𝐮𝐭𝐬𝐜𝐡𝐞𝐧 𝐁𝐮𝐧𝐝𝐞𝐬𝐭𝐚𝐠𝐞𝐬 Vorsitzender der CDU-Landesgruppe Sachsen;1,36237E+18;CDU
1663;SimonaMdB;MdB für Märkisch-Oderland und Barnim Süd | Mitglied in den Ausschüssen Inneres und Heimat + Kultur + Medien | stellv. Sprecherin für Kultur + Medien | @spdde;1,35955E+18;SPD
1664;MarkusReichelDD;Bundestagsabgeordneter für Dresden 💛@cducsubt // Arbeitsmarkt-und Digitalpolitik;1,35479E+18;CDU
1665;joergnurnberger;Dies ist der offizielle Account von Jörg Nürnberger, Mitglied des Deutschen Bundestags (SPD-Bundestagsfraktion);1,35409E+18;SPD
1666;HierlSusanne;Dies ist der offizielle Account von Susanne Hierl, MdB (CSU).;1,35274E+18;CSU
1667;PhilippiSpd;Niedersächsischer Minister für Soziales, Arbeit, Gesundheit und Gleichstellung  | Vorsitzender SPD-Unterbezirk Göttingen;1,35263E+18;SPD
1668;JensPeick;"Sozi 🌹 Kampfsportler 🥋 Gitarrist 🎸
Mitglied des Bundestages - Wahlkreis Dortmund I";1,34861E+18;SPD
1669;HenningRehbaum;Münsterländer 🙋‍♂️ | MdB | #CDUCSU-FraktionBundestag | #KreisWAF | #mobilitaet #klimaschutz| #wirtschaft |#OEPNV | Tubist | #NoAfD;1,33857E+18;CDU
1670;BreherSilvia;Politikerin. Mama. Stellvertr. Vors. CDU Deutschland, Bundestagsabgeordnete Oldenburger Münsterland. Echtes Landkind. Heimatliebe. Kann uk Platt verstaohn. Moin;1,33706E+18;CDU
1671;EnglhardtKopf;Flexible;1,33568E+18;CSU
1672;NHeselhaus;"MdB der @spdbt für Borken II, NRW; Finanzen, Verbraucherschutz, Bürgerschaftliches Engagement";1,33562E+18;SPD
1673;BernhardDaldrup;Ich bin SPD Bundestagsabgeordneter (Kreis Warendorf), Mitglied im Finanzausschuss und Sprecher für Bauen, Wohnen, Stadtentwicklung und Kommunen.;1,32902E+18;SPD
1674;Hannes_Gnauck;Bundestagsabgeordneter aus der Uckermark | Mitglied des Verteidigungsausschusses für die @AfDimBundestag | Bundesvorsitzender der @JA_Deutschland;1,32586E+18;AfD
1675;MdbMuller;Mitglied des Bundestages | CDU Braunschweig | Obmann der CDU/CSU im Rechtsausschuss | stellv. Vorsitzender der Landesgruppe Niedersachsen;1,32281E+18;CDU
1676;BengtBergt;SPD Bundestagsfraktion | stellv. Sprecher f. Klima & Energie | AfA Vorsitzender Schleswig-Holstein | Erdgas | Windenergie | Netzausbau | vegan;1,31994E+18;SPD
1677;NAltenkamp;"ℴ CDU Politiker
ℴ Mitglied des Kreistages Main-Taunus
ℴ MdB Wahlkreis 181 ━ Main-Taunus";1,31957E+18;CDU
1678;ArmandZorn;✖️Mitglied des Deutschen Bundestages ✖️Finanzen & Digitales✖️Ein Herz für Fußball & soziale Gerechtigkeit;1,31319E+18;SPD
1679;AloisRainer;"Vorsitzender des Finanzausschusses im Deutschen Bundestag
@cducsubt
MdB WK #StraubingBogen #Gäuboden und #Regen #Arberland";1,31049E+18;CSU
1680;stefan_seidler;Der vom SSW @Bundestag für den hohen Norden • Minderheiten • Küstenschutz • Verkehr • Regionalität • Ostseekooperation • Davor: 🇩🇰🇩🇪🇪🇺Koordinator @land_sh;1,30975E+18;SSW
1681;m_schieder;MdB aus Schwandorf-Cham (SPD), Parlamentarische Geschäftsführerin @spdbt, Vorsitzende @BayernSPD_LG, Kultur & Medien.;1,3065E+18;SPD
1682;RainerSemet;MdB für Pforzheim/Enzkreis | Auswärtiges und Bauen und Wohnen für die @fdpbt | Kommunalpolitischer Sprecher @fdpbt I 🗽;1,26379E+18;FDP
1683;jessi_rosenthal;Bundesvorsitzende @jusos I Vorsitzende der @spdbonn l Bundestagsabgeordnete für die SPD in Bonn, NRW | Lehrerin I Bonnverliebt;1,25066E+18;SPD
1684;zoe_gruene;🌻 Direkt gewählte Bundestagsabgeordnete für Karlsruhe👩‍🎓 Dr.-Ing. ✊ Für #klimaschutz #tierschutz #tierrechte #zusammenhalt 🌱💪 plant powered 🍀 Zoe+Team;1,24866E+18;Bündnis 90/Die Grünen
1685;HarzerUlrike;Abgeordnete @fdpbt im @Bundestag • Vorsitzende @FDP_Erzgebirge • kooptiertes Landesvorstandsmitglied @fdpsachsen;1,23894E+18;FDP
1686;ReemAlabali;MdB Schwerin & Westmecklenburg | Staatsministerin - Beauftragte für @IntegrationBund & Antirassismus-Beauftragte | Sozialdemokratin;1,21746E+18;SPD
1687;ArminSchwarz;Bundestagsabgeordneter im Wahlkreis 167 Waldeck;1,20413E+18;CDU
1688;BettinaLugk;MdB für den Märkischen Kreis ll / Mitglied im Sportausschuss l Mitglied im Auswärtigen Ausschuss l stellv. Mitglied im Ausschuss für wirts. Zusammenarbeit;1,19399E+18;SPD
1689;Hoffmann_MdB;MdB, Innenpolitischer Sprecher der CSU im Bundestag I #CSU I #Miltenberg #MainSpessart;1,19382E+18;CSU
1690;AnnaLuehrmann;🇪🇺 - Staatsministerin im Auswärtigen Amt * MdB für Rheingau-Taunus – Limburg * Bündnis 90/Die Grünen (@gruenebundestag) * Persönlicher Kanal;1,17972E+18;Bündnis 90/Die Grünen
1691;Kthrn_Mchl_SPD;Bundestagsabgeordnete im Kreis Bautzen | Vorsitzende der @spdsachsen gemeinsam mit @henninghomann. Hier twittern ich (KM) und mein Team (TM);1,16606E+18;SPD
1692;kassem_ts;MdB | MP of German Bundestag @GrueneBundestag 🌻 Dipl. Bauingenieur l Alumnus @tudresden_de @boell_stiftung @startstiftung | @bnbundestag;1,16227E+18;Bündnis 90/Die Grünen
1693;GuntherKrichba3;Europapolitischer Sprecher der #cducsu Fraktion des Deutschen Bundestags;1,1611E+18;CDU
1694;gadechens;MdB 🇩🇪 | CDU| Ostholstein/Stormarn-Nord | Haushaltsausschuss Epl. Verteidigung | Berufssoldat a.D. MARINE;1,1573E+18;CDU
1695;FechnerJohannes;MdB I SPD I Parlamentarischer Geschäftsführer und Justiziar der SPD-Bundestagsfraktion I Emmendingen-Lahr I;1,10575E+18;SPD
1696;Mike_Moncsek;#Bundestagsabgeordneter | #Volkspolitiker | Vorstand #AfD Mittelsachsen | Mitglied Kreistag Mittelsachsen | Gemeinderat Oberschöna #Erzgebirge, Glück Auf! 🇩🇪;1,1043E+18;AfD
1697;HanSteinmueller;🌻 Grüne Bundestagsabgeordnete für Berlin-Mitte | 🌆 Für bezahlbares & sicheres Wohnen | 🌳 Für nachhaltige & soziale Städte (sie/she);1,09E+18;Bündnis 90/Die Grünen
1698;SwantjeMichael1;MdB #Bündnis90/DieGrünen🌻 | Mother of 3 ☘️ | Mobilität 🚲👣 & Feminismus 💪🏻 | sie/ihr | *337ppm;1,08618E+18;Bündnis 90/Die Grünen
1699;AnneSpallek;MdB @GrueneBundestag #NRW/ Ländliche Räume & Lebensmittelhandwerk/ Leiterin eines landwirtschaftl. Pferdebetriebes/ Unternehmensberaterin/ Promotion Mathematik;1,07E+18;Bündnis 90/Die Grünen
1700;AwetTesfaiesus;moving to mastodon: @awet@cultur.social   Rechtsanwältin | Bundestagsabgeordnete Sie/ihr 🌻⚖️✊🏾;1,03558E+18;Bündnis 90/Die Grünen
1701;JanPlobner;Bundestagsabgeordneter der @spdbt für den Wahlkreis Roth (246) | Sogenannter Experte für 🚅🚌🚲 und 🏳️‍🌈🏳️‍⚧️;1,02798E+18;SPD
1702;Chr_Sauter;Kanal des lippischen Bundestagsabgeordneten Christian Sauter. Mitglied im Verteidigungsausschuss. @fdpbt Team-Tweets: (TS);9,97034E+17;FDP
1703;J_Pahlke;Mitglied des Bundestages @Die_Gruenen /Flucht- + Migrationspolitik / Wahlkreis Unterems / Vorher: Seenotretter;9,60825E+17;Bündnis 90/Die Grünen
1704;emiliafester;Abgeordnete im deutschen Bundestag (@GrueneBundestag) 💚 Pronomen: sie/ihr;9,5661E+17;Bündnis 90/Die Grünen
1705;alexmuellerfdp;Verteidigungspolitischer Sprecher der @fdpbt | Obmann im Verteidigungsausschuss 🎗 | Dipl.-Informatiker | Reservist @cirbw 🖱️;9,36235E+17;FDP
1706;HuberMdB;#Bundestag, Vorsitzender Kinderkommission a.D.;9,25287E+17;AfD
1707;RainerKellerWES;"Direkt gewählter Bundestagsabgeordneter der SPD für den Wahlkreis Wesel I.
https://t.co/UvfnAais8R";9,1278E+17;SPD
1708;FHoppermann;MdB für HH-Wandsbek 🏛 - Landesvorsitzende FU Hamburg 🙋🏻‍♀️ - Beisitzerin im CDU Bundesvorstand 🇩🇪🇪🇺;8,8306E+17;CDU
1709;kristine_lutke;Sucht- und drogenpolitische Sprecherin @fdpbt | Pflegeunternehmerin | Gesundheitsausschuss | Schatzmeisterin @fdpbay | #legalizeit 🚀🥦💛;8,75432E+17;FDP
1710;KlausWiener;MdB, CDU, Anhänger einer sozialen/nachhaltigen Marktwirtschaft. Christliches Menschenbild. Motto hier: Don‘t listen to what I say. Listen to what I mean!;8,62248E+17;CDU
1711;Bruno_Hoenel;Bundestagsabgeordneter für den Wahlkreis #Lübeck | Im Bundestag: Haushalt & Finanzen | Mitglied Lübecker Bürgerschaft | Parteirat @Gruene_SH | Psychologe MSc;8,59112E+17;Bündnis 90/Die Grünen
1712;KayUweZiegler71;MdB Obmann im Gesundheitsausschuss, Kreistag Anhalt-Bitterfeld, Stadtrat Bitterfeld-Wolfen, GF, Textilhandel seit 1990;8,4677E+17;AfD
1713;yooHannes;🏛️ MdB @Die_Gruenen im Gesundheitsausschuss |🚑 Kinderarzt in Weiterbildung |🚲 Fan von Fahrrädern & evidenzbasierter Medizin | #Klimakrise = #Gesundheitskrise;8,37741E+17;Bündnis 90/Die Grünen
1714;AtesGuerpinar;"Stellvertretender Parteivorsitzender DIE LINKE
MdB, Sprecher für Krankenhaus- & Pflegepolitik und Drogenpolitik
@linksfraktion";8,33041E+17;DIE LINKE
1715;alexander_throm;Direkt gewählter Bundestagsabgeordneter für den Wahlkreis Heilbronn (267). Innenausschuss, Innenpolitischer Sprecher der @cducsubt;8,29057E+17;CDU
1716;christian_leye;Mitglied des Bundestages | Wirtschaftspolitischer Sprecher @linksfraktion 🚩 | Mitglied Wirtschaftsausschuss | Sprecher Landesgruppe NRW | Wahlkreis Duisburg;8,26684E+17;DIE LINKE
1717;chantal_kopf;Direkt gewählte MdB Wahlkreis Freiburg | Europapolitische Sprecherin 🇪🇺 @gruenebundestag | EU- und Wirtschaftsausschuss | 🇩🇪🇫🇷 Parl. Versammlung;8,20001E+17;Bündnis 90/Die Grünen
1718;philipphartewig;Mitglied des Bundestages 🙋🏻‍♂️ Sportpolitischer Sprecher @fdpbt 🎾🚴‍♀️🎯 Generalsekretär @fdpsachsen 💛;8,17772E+17;FDP
1719;edgar_naujok;Bundestagsabgeordneter, Stadtrat Markranstädt und Kreisvorsitzender im Landkreis Leipzig.;7,91992E+17;AfD
1720;HumpferMarkus;SPD-Bundestagsabgeordneter für Schweinfurt und Kitzingen;7,0913E+17;SPD
1721;IsabelMackensen;"Mitglied im Deutschen Bundestag 🏛
Mitglied im Ausschuss für Ernährung und Landwirtschaft 🍇🌲🥨";2322165327;SPD
1722;ChristianHaase6;"Christdemokrat | MdB | 
Haushaltspolitischer Sprecher @cducsubt |
Bundesvorsitzender @Bundes_KPV

Hier twittern Christian Haase (CH) und 
sein Team (tCH)";1601699642;CDU
1723;Kiessling_MdB;Bundestagsabgeordneter, Wahlkreis Starnberg-Landsberg, #CSU, Mitglied in den Ausschüssen für Umwelt und für Bau, Wohnen, Kommune und Stadtentwicklung;730314294;CSU
1724;maxmoerseburg;MdB für Stuttgart | CDU | Obmann für Kultur und Medien | Arbeit und Soziales 🇩🇪🇪🇺;270435074;CDU
1725;edelhaeusser;Ihr Bürgermeisterkandidat für Roth;152339060;CSU
1726;ThomasHeilmann;MdB für Steglitz-Zehlendorf, Klimapolitiker, Vors. der KlimaUnion, Justizsenator a.D., Unternehmer, Autor vom #NEUSTAAT, CDU | Team kommentiert mit /TTH 🇺🇦;56806603;CDU
1727;janoschdahmen;MdB @GrueneBundestag. Sprecher #Gesundheitspolitik. Mitglied im #Gesundheitsausschuss. Vorher: Oberarzt der Ärztlichen Leitung des Rettungsdienst Berlin 😷 💚;16697497;Bündnis 90/Die Grünen
1728;herr_emmerich;🏛Mitglied des Bundestags für Ulm & Alb-Donau. Obmann im Innenausschuss und Mitglied im Sportausschuss für @gruenebundestag. 🌻Parteirat @gruenebw. ⚽️@VfB-Fan.;16695267;Bündnis 90/Die Grünen
1729;Philipp_Amthor;"Mitglied des deutschen Bundestages (CDU). Wahlkreis 16 (Mecklenburgische Seenplatte I - Vorpommern-Greifswald II)
+++Fanseite+++";9,34016E+17;CDU
1730;junomaerz;antifacist & intersectional feminist // cities for all 🌿 // re-elected MPP in Berlin // previously @germanyincanada // tweets deutsch + english // 030 ✊;2286683223;Bündnis 90/Die Grünen
1731;kliche_behnke;🏛 Landtagsabgeordnete @spdlandtagbw 🌹 Stellv. Vorsitzende @spdbawue 🏫 Stadträtin in Tübingen 🤱🏻 Vorsitzende FBS und Mama von 3 Kindern ⛪️ Kirche;1,37197E+18;SPD
1732;thekla_walker;"🌻 Ministerin für Umwelt, Klima und Energiewirtschaft @UmweltBW
📍 Landtagsabgeordnete für den Wahlkreis Böblingen @FraktionGruenBW";1,34133E+18;Bündnis 90/Die Grünen
1733;RuedigerKlos;2016 AfD-Landtags-Direktmandat Mannheim I (Wahlkreis 35). 2021 im Wahlkreis 55 Tuttlingen-Donaueschingen wieder in den Landtag gewählt.;1,3298E+18;AfD
1734;balzer_dr;Landtagsabgeordneter der AfD aus Bad Schönborn, für den Wahlkreis 29. Seit 2016 im Landtag von Baden-Württemberg.;1,28122E+18;AfD
1735;weinmann_nico;Abgeordneter der FDP im Landtag BW, Sprecher für #Recht, #Medien und #Bevölkerungsschutz, Fraktionsvorsitzender im Gemeinderat #Heilbronn;1,10323E+18;FDP
1736;DanielBornMdL;Vizepräsident des Landtags von Baden-Württemberg. Wahlkreisabgeordneter für Hockenheim, Schwetzingen und Region. Vorsitzender SPD-Kreisverband Rhein-Neckar.;1,09704E+18;SPD
1737;patrickrappmdl;Mitglied des Landtags von Baden-Württemberg - Staatssekretär im Ministerium für Wirtschaft, Arbeit und Tourismus - Wahlkreis Breisgau;1,05402E+18;CDU
1738;NataliePfau1;promovierte Politologin, Wissenschaftliche Mitarbeiterin am Fraunhofer IAO, Projektleitung Morgenstadt;1095928837;CDU
1739;ErnstKopp;Bürgermeister Mitglied des Landtages von Baden-Württemberg SPD-Bürgerbüro Kapellenstraße 17 76437 Rastatt;498708504;SPD
1740;jonasweber;Mitglied des Landtags von Baden-Württemberg #spd;29794317;SPD
